recency,frequency,monetary
437,0.100000000,14.29
604,0.100000000,26.99
604,0.050000000,4.44
603,0.050000000,3.69
604,0.100000000,7.38
604,0.050000000,13.61
230,0.100000000,23.80
604,0.050000000,9.30
535,0.100000000,34.33
604,0.050000000,7.47
604,0.050000000,63.46
603,0.050000000,146.88
192,0.150000000,38.57
604,0.050000000,6.59
603,0.150000000,15.73
604,0.100000000,24.50
604,0.050000000,7.26
604,0.050000000,16.80
603,0.050000000,9.05
604,0.050000000,7.28
603,0.200000000,105.42
492,0.250000000,50.42
603,0.050000000,16.65
603,0.050000000,8.96
603,0.250000000,29.80
603,0.150000000,69.21
603,0.200000000,23.82
603,0.150000000,28.90
603,0.050000000,11.76
603,0.050000000,2.48
603,0.050000000,16.29
323,0.300000000,45.94
603,0.100000000,6.98
603,0.150000000,39.23
603,0.050000000,9.13
603,0.050000000,6.45
603,0.050000000,4.02
603,0.050000000,30.50
603,0.050000000,7.17
603,0.100000000,15.44
603,0.050000000,21.08
603,0.100000000,28.80
603,0.050000000,29.17
603,0.150000000,21.64
603,0.050000000,7.37
603,0.050000000,14.61
245,0.200000000,21.06
601,0.050000000,11.52
603,0.100000000,21.94
603,0.150000000,23.79
240,0.200000000,27.66
592,0.300000000,19.19
573,0.150000000,55.57
603,0.050000000,25.33
603,0.100000000,40.04
186,0.150000000,50.54
337,0.250000000,52.85
603,0.050000000,13.17
603,0.100000000,20.16
603,0.050000000,11.96
603,0.050000000,22.46
603,0.050000000,7.50
603,0.100000000,39.31
603,0.050000000,42.28
602,0.050000000,16.65
602,0.050000000,14.49
602,0.050000000,41.65
602,0.050000000,13.79
602,0.050000000,4.99
602,0.250000000,14.44
602,0.050000000,6.65
602,0.150000000,52.52
602,0.300000000,35.24
602,0.050000000,13.67
602,0.050000000,29.98
602,0.050000000,7.47
602,0.050000000,68.90
352,0.100000000,39.87
602,0.200000000,17.90
602,0.050000000,39.90
602,0.050000000,6.39
602,0.050000000,5.53
276,0.100000000,45.94
602,0.100000000,23.67
602,0.050000000,4.66
602,0.100000000,4.56
602,0.050000000,7.26
584,0.200000000,22.72
602,0.100000000,42.66
602,0.050000000,3.97
602,0.350000000,12.20
602,0.150000000,14.70
307,0.600000000,62.69
602,0.050000000,9.52
602,0.050000000,6.11
512,0.250000000,19.92
602,0.100000000,23.12
602,0.050000000,2.93
578,0.900000000,39.10
602,0.050000000,16.80
602,0.100000000,29.13
602,0.250000000,88.30
517,0.250000000,45.06
602,0.050000000,27.82
602,0.050000000,16.65
499,0.050000000,13.30
602,0.100000000,83.20
602,0.050000000,9.98
602,0.200000000,49.00
602,0.100000000,2.31
602,0.050000000,27.90
602,0.050000000,8.67
602,0.050000000,14.56
274,0.850000000,381.10
602,0.050000000,16.65
602,0.300000000,45.74
593,0.150000000,42.79
602,0.150000000,22.19
602,0.100000000,27.76
601,0.050000000,17.96
312,0.150000000,11.85
594,0.100000000,33.23
602,0.100000000,14.65
602,0.200000000,26.27
599,0.150000000,25.09
602,0.050000000,19.37
602,0.050000000,12.88
602,0.050000000,17.11
601,0.100000000,2.12
601,0.200000000,27.22
601,0.050000000,13.32
601,0.050000000,11.17
601,0.050000000,21.99
601,0.050000000,95.75
601,0.050000000,2.76
601,0.100000000,19.00
601,0.050000000,17.11
601,0.250000000,10.43
601,0.100000000,26.54
601,0.150000000,15.90
601,0.200000000,18.63
601,0.100000000,17.51
601,0.100000000,46.37
429,0.650000000,130.19
580,0.100000000,49.96
601,0.500000000,14.13
601,0.050000000,82.60
600,0.250000000,60.45
601,0.050000000,13.61
541,0.150000000,140.20
601,0.050000000,8.17
601,0.100000000,22.32
601,0.150000000,37.26
601,0.100000000,29.99
601,0.050000000,17.75
598,0.050000000,6.39
601,0.050000000,6.45
601,0.050000000,16.65
601,0.050000000,10.22
601,0.050000000,5.32
601,0.250000000,54.61
502,0.100000000,30.57
601,0.050000000,10.43
520,0.200000000,52.05
601,0.050000000,11.51
601,0.050000000,11.96
601,0.100000000,9.48
601,0.050000000,55.98
180,0.200000000,68.77
601,0.050000000,0.99
601,0.050000000,24.98
575,0.200000000,61.14
600,0.050000000,11.83
600,0.300000000,19.03
569,0.150000000,20.09
600,0.050000000,4.32
600,0.100000000,27.89
600,0.100000000,12.57
600,0.050000000,9.27
600,0.050000000,2.64
600,0.150000000,7.92
216,0.450000000,46.69
597,0.050000000,35.30
598,0.100000000,39.10
379,0.100000000,43.44
276,0.100000000,38.11
596,0.200000000,26.84
600,0.300000000,9.15
600,0.050000000,24.98
600,0.050000000,9.67
600,0.050000000,1.32
600,0.200000000,27.50
600,0.100000000,30.97
382,0.200000000,21.53
215,0.200000000,25.92
600,0.050000000,4.92
600,0.050000000,1.22
600,0.050000000,82.60
600,0.150000000,38.76
267,0.300000000,67.07
600,0.050000000,23.27
198,0.100000000,34.08
584,0.550000000,234.95
376,0.200000000,71.84
600,0.200000000,22.53
600,0.050000000,7.87
188,0.100000000,21.48
600,0.100000000,6.17
276,0.550000000,84.35
600,0.050000000,21.65
600,0.050000000,7.69
600,0.050000000,66.25
600,0.050000000,2.67
600,0.050000000,17.22
599,0.050000000,40.32
587,0.050000000,27.82
599,0.050000000,4.28
599,0.050000000,72.95
599,0.050000000,5.53
503,0.100000000,17.26
599,0.050000000,8.96
599,0.100000000,9.51
598,0.150000000,10.99
599,0.050000000,15.56
599,0.050000000,8.49
599,0.050000000,5.95
599,0.050000000,25.60
599,0.050000000,24.98
595,0.100000000,31.56
599,0.050000000,6.45
599,0.150000000,6.19
599,0.050000000,9.33
599,0.050000000,13.51
599,0.050000000,26.65
546,0.100000000,103.95
599,0.050000000,34.17
599,0.050000000,5.83
255,0.250000000,67.05
599,0.050000000,36.66
599,0.050000000,25.44
595,0.100000000,13.38
599,0.050000000,3.91
599,0.100000000,26.12
599,0.050000000,11.67
599,0.050000000,9.30
599,0.050000000,13.64
589,0.150000000,70.09
599,0.050000000,23.18
599,0.050000000,9.58
599,0.150000000,13.47
599,0.100000000,17.99
599,0.050000000,24.98
599,0.050000000,16.98
599,0.050000000,4.13
282,0.350000000,51.72
596,0.100000000,57.83
599,0.050000000,3.21
599,0.050000000,39.89
599,0.050000000,26.47
599,0.050000000,6.62
599,0.050000000,11.55
404,0.250000000,90.35
599,0.050000000,7.69
594,0.100000000,52.13
599,0.100000000,95.76
255,0.150000000,13.05
599,0.050000000,21.49
599,0.350000000,28.50
599,0.050000000,19.03
599,0.150000000,35.58
598,0.550000000,23.64
598,0.050000000,30.80
599,0.050000000,12.34
304,0.750000000,58.42
599,0.050000000,14.17
599,0.050000000,18.81
599,0.100000000,14.85
598,0.200000000,22.36
598,0.050000000,17.11
590,0.100000000,37.50
598,0.050000000,21.51
566,0.150000000,37.16
598,0.050000000,24.98
598,0.050000000,7.30
598,0.050000000,2.96
598,0.050000000,5.93
598,0.100000000,26.21
598,0.050000000,29.60
598,0.100000000,20.07
592,0.150000000,49.63
598,0.050000000,50.18
598,0.050000000,16.65
598,0.200000000,71.74
598,0.050000000,30.58
598,0.050000000,1.91
597,0.100000000,6.98
277,1.100000000,75.34
483,0.200000000,33.32
520,0.200000000,88.28
598,0.050000000,13.61
598,0.100000000,25.97
598,0.050000000,9.09
492,0.500000000,42.80
598,0.100000000,10.03
598,0.050000000,24.98
273,0.150000000,41.08
598,0.050000000,2.69
598,0.100000000,48.35
598,0.050000000,11.99
598,0.050000000,6.99
598,0.050000000,26.63
500,0.150000000,42.16
321,0.200000000,17.83
595,0.250000000,32.62
598,0.050000000,124.96
598,0.050000000,17.11
598,0.150000000,19.61
598,0.050000000,20.80
598,0.150000000,28.76
598,0.200000000,43.61
597,0.150000000,17.51
597,0.050000000,21.65
597,0.050000000,3.23
596,0.200000000,23.24
597,0.850000000,25.14
597,0.050000000,24.18
597,0.050000000,27.82
597,0.050000000,5.01
597,0.050000000,7.51
597,0.050000000,3.88
597,0.100000000,13.37
409,0.071428571,4.34
597,0.050000000,55.99
171,1.500000000,222.97
424,0.250000000,94.49
295,0.250000000,39.50
597,0.100000000,22.22
597,0.050000000,4.06
597,0.050000000,26.14
597,0.050000000,7.37
597,0.050000000,9.16
597,0.050000000,8.77
394,0.200000000,22.09
597,0.150000000,62.60
597,0.450000000,24.76
597,0.050000000,32.85
597,0.050000000,3.32
597,0.150000000,18.77
597,0.050000000,13.51
597,0.150000000,6.13
597,0.050000000,23.97
597,0.050000000,7.30
597,0.100000000,8.23
592,0.200000000,21.46
597,0.050000000,26.25
597,0.050000000,7.60
597,0.050000000,7.78
597,0.050000000,14.97
597,0.050000000,7.78
597,0.050000000,26.37
597,0.050000000,10.07
597,0.050000000,13.25
597,0.050000000,21.65
597,0.150000000,33.85
590,0.050000000,3.95
201,1.650000000,496.27
346,0.200000000,42.43
597,0.200000000,36.73
597,0.150000000,16.48
597,0.050000000,7.30
584,0.050000000,31.50
400,0.500000000,173.52
597,0.150000000,44.29
596,0.050000000,16.05
587,0.050000000,21.09
440,0.650000000,224.38
596,0.050000000,17.05
596,0.150000000,10.46
596,0.050000000,8.53
596,0.100000000,20.78
596,0.050000000,21.65
596,0.050000000,17.21
561,0.100000000,13.76
596,0.050000000,8.15
596,0.100000000,18.58
246,0.250000000,36.22
596,0.050000000,26.47
596,0.050000000,16.65
596,0.050000000,11.39
596,0.050000000,4.99
596,0.050000000,10.39
319,0.050000000,23.03
596,0.050000000,24.98
596,0.100000000,8.10
163,0.350000000,45.83
596,0.100000000,17.29
596,0.050000000,12.37
596,0.200000000,70.78
596,0.050000000,7.39
596,0.050000000,16.66
396,0.500000000,239.32
596,0.050000000,5.81
596,0.050000000,6.63
596,0.100000000,14.81
580,0.100000000,27.67
596,0.050000000,7.47
596,0.050000000,20.66
596,0.150000000,41.89
596,0.050000000,18.81
596,0.100000000,32.72
438,0.400000000,49.64
380,0.450000000,81.92
596,0.050000000,16.65
596,0.050000000,3.66
370,0.850000000,148.52
595,0.050000000,6.94
596,0.050000000,2.79
495,0.200000000,41.40
596,0.200000000,7.95
596,0.050000000,18.32
596,0.050000000,14.10
596,0.050000000,20.66
596,0.050000000,14.30
596,0.100000000,2.38
596,0.100000000,6.39
596,0.050000000,20.66
596,0.100000000,8.44
596,0.050000000,7.81
596,0.050000000,24.60
595,0.250000000,4.17
530,0.150000000,58.99
333,0.700000000,160.69
595,0.050000000,12.19
595,0.050000000,107.00
448,0.150000000,34.41
595,0.100000000,25.38
595,0.100000000,19.24
595,0.050000000,20.17
595,0.050000000,99.67
595,0.100000000,4.92
595,0.550000000,189.53
595,0.100000000,68.39
595,0.050000000,54.39
309,0.100000000,27.07
592,0.150000000,55.55
594,0.500000000,191.22
595,0.050000000,12.11
595,0.050000000,5.62
595,0.050000000,9.30
590,0.200000000,39.91
595,0.050000000,1.14
595,0.050000000,1.78
595,0.200000000,34.19
595,0.050000000,3.95
595,0.050000000,24.55
363,0.150000000,27.35
595,0.100000000,15.61
595,0.050000000,8.34
595,0.100000000,40.70
542,0.300000000,18.83
595,0.050000000,68.90
595,0.050000000,21.99
595,0.200000000,49.22
595,0.050000000,8.10
595,0.050000000,33.31
595,0.050000000,7.47
591,0.050000000,82.60
595,0.050000000,7.53
595,0.050000000,15.38
398,0.100000000,43.93
595,0.100000000,34.46
595,0.050000000,33.31
494,0.350000000,71.88
578,0.050000000,2.44
592,0.250000000,63.67
595,0.100000000,10.11
595,0.250000000,25.94
594,0.250000000,85.48
594,0.050000000,8.31
594,0.100000000,16.04
594,0.100000000,28.78
322,0.450000000,36.74
594,0.050000000,24.98
564,0.150000000,39.93
594,0.050000000,21.99
594,0.050000000,17.10
594,0.100000000,38.59
594,0.050000000,2.98
165,0.600000000,107.95
594,0.050000000,21.99
593,0.050000000,16.30
594,0.050000000,4.51
574,0.100000000,49.96
594,0.150000000,18.43
594,0.050000000,19.99
594,0.050000000,27.67
561,0.100000000,37.48
594,0.050000000,9.33
594,0.250000000,136.49
594,0.050000000,6.65
594,0.200000000,29.64
592,0.250000000,105.36
594,0.100000000,13.90
594,0.200000000,29.55
593,0.050000000,16.93
594,0.050000000,19.17
594,0.050000000,5.80
594,0.050000000,68.90
594,0.250000000,30.97
594,0.050000000,6.88
590,0.100000000,15.54
594,0.050000000,11.96
545,0.150000000,36.92
594,0.050000000,18.23
594,0.050000000,14.78
594,0.050000000,20.80
577,0.550000000,74.19
594,0.050000000,33.31
593,0.050000000,5.77
593,0.250000000,7.37
570,0.100000000,47.73
593,0.050000000,7.30
593,0.050000000,9.40
593,0.200000000,15.04
593,0.050000000,16.65
593,0.050000000,12.59
483,0.100000000,108.67
593,0.050000000,24.98
593,0.050000000,4.63
593,0.150000000,26.90
593,0.100000000,13.90
593,0.100000000,13.95
593,0.100000000,61.00
593,0.050000000,25.28
593,0.100000000,11.03
394,0.350000000,66.08
275,0.200000000,25.98
593,0.100000000,21.43
593,0.050000000,13.51
593,0.050000000,7.98
593,0.200000000,135.93
593,0.050000000,9.80
593,0.050000000,11.99
593,0.100000000,15.67
576,0.100000000,17.78
593,0.050000000,24.55
593,0.050000000,26.47
593,0.050000000,36.66
593,0.050000000,12.34
593,0.100000000,10.26
217,0.300000000,53.67
593,0.050000000,23.31
593,0.150000000,13.89
593,0.150000000,21.55
593,0.050000000,3.28
593,0.350000000,51.93
223,2.150000000,517.13
593,0.050000000,21.99
593,0.050000000,19.74
593,0.050000000,33.12
593,0.050000000,3.89
593,0.150000000,28.39
482,0.150000000,39.46
563,0.100000000,33.17
593,0.050000000,7.24
544,0.300000000,81.16
321,0.100000000,17.29
563,0.100000000,26.24
593,0.250000000,18.67
593,0.050000000,4.13
592,0.050000000,19.99
592,0.100000000,3.10
592,0.050000000,16.65
592,0.050000000,10.22
592,0.050000000,1.06
592,0.250000000,40.09
592,0.050000000,5.67
375,0.250000000,36.41
592,0.050000000,17.81
592,0.150000000,24.22
579,0.250000000,60.52
592,0.050000000,7.69
592,0.150000000,115.49
592,0.050000000,49.30
305,0.150000000,55.06
592,0.050000000,4.42
592,0.100000000,6.66
592,0.250000000,45.38
592,0.050000000,17.11
592,0.150000000,17.38
592,0.100000000,5.42
592,0.400000000,299.56
592,0.050000000,66.32
592,0.050000000,33.33
592,0.050000000,3.28
564,0.200000000,35.93
541,0.100000000,9.07
591,0.050000000,21.99
592,0.050000000,20.80
592,0.050000000,28.80
592,0.350000000,67.03
592,0.050000000,3.55
422,0.250000000,53.59
592,0.100000000,29.43
577,0.100000000,3.81
592,0.050000000,24.98
591,0.050000000,29.29
592,0.050000000,20.22
592,0.100000000,23.88
592,0.050000000,5.53
592,0.050000000,18.81
592,0.050000000,6.55
592,0.050000000,10.08
592,0.150000000,13.95
592,0.100000000,48.24
563,0.100000000,7.90
591,0.050000000,27.51
591,0.050000000,23.12
588,0.100000000,51.74
591,0.100000000,9.68
591,0.050000000,20.80
591,0.050000000,14.30
486,0.100000000,24.21
591,0.050000000,9.80
591,0.050000000,7.50
513,0.250000000,40.18
591,0.100000000,62.60
591,0.050000000,8.34
591,0.100000000,73.94
591,0.100000000,34.29
591,0.350000000,22.88
591,0.150000000,56.70
591,0.050000000,25.28
489,0.150000000,127.70
591,0.050000000,32.00
591,0.200000000,17.78
591,0.050000000,19.66
494,0.150000000,35.53
591,0.200000000,70.31
591,0.050000000,8.63
591,0.050000000,17.53
591,0.050000000,5.10
582,0.050000000,11.30
591,0.250000000,69.82
591,0.100000000,15.99
591,0.050000000,33.32
256,0.400000000,239.58
591,0.050000000,5.62
591,0.050000000,11.96
591,0.050000000,12.39
394,0.100000000,56.08
591,0.100000000,24.74
591,0.400000000,8.73
558,0.100000000,13.91
162,0.400000000,70.80
525,0.200000000,33.86
591,0.350000000,23.52
591,0.050000000,16.65
591,0.150000000,24.57
591,0.050000000,28.80
591,0.050000000,5.93
591,0.050000000,8.06
591,0.100000000,24.45
591,0.050000000,1.98
591,0.050000000,5.58
591,0.250000000,13.51
591,0.050000000,8.10
591,0.050000000,6.28
338,0.550000000,217.49
591,0.200000000,22.81
590,0.050000000,6.05
590,0.050000000,18.60
590,0.050000000,3.32
590,0.050000000,27.82
589,0.200000000,9.86
586,0.050000000,18.45
590,0.100000000,36.19
590,0.150000000,38.38
590,0.150000000,19.55
590,0.050000000,23.12
323,0.500000000,69.86
590,0.050000000,10.08
590,0.050000000,32.78
590,0.100000000,9.62
589,0.050000000,16.30
590,0.050000000,16.65
590,0.050000000,23.12
577,0.150000000,103.10
575,0.100000000,159.62
590,0.050000000,24.62
590,0.400000000,23.09
590,0.050000000,18.50
590,0.200000000,22.83
503,0.150000000,25.13
590,0.050000000,24.55
545,0.300000000,64.82
590,0.100000000,55.48
590,0.100000000,8.84
181,0.100000000,40.68
590,0.100000000,14.44
590,0.050000000,7.49
590,0.050000000,6.00
590,0.050000000,15.38
590,0.050000000,8.63
588,0.100000000,19.23
590,0.100000000,33.30
251,0.200000000,55.03
590,0.050000000,24.98
439,0.850000000,108.23
376,0.250000000,33.14
260,0.300000000,32.76
590,0.200000000,21.07
506,0.300000000,79.90
589,0.050000000,21.04
590,0.050000000,11.65
447,0.100000000,36.52
281,0.550000000,312.42
590,0.050000000,28.80
590,0.050000000,16.32
589,0.050000000,9.22
227,0.200000000,37.48
589,0.100000000,17.48
229,0.550000000,57.87
441,0.550000000,118.44
568,0.100000000,27.22
547,0.150000000,88.12
589,0.050000000,19.99
589,0.050000000,29.13
565,0.100000000,40.30
589,0.050000000,20.33
589,0.100000000,32.76
589,0.050000000,34.53
589,0.050000000,8.94
310,0.350000000,96.79
589,0.050000000,3.43
589,0.050000000,12.39
589,0.050000000,16.47
589,0.100000000,37.67
589,0.050000000,3.23
589,0.050000000,4.74
589,0.050000000,17.22
589,0.050000000,9.21
589,0.050000000,8.94
589,0.050000000,8.03
589,0.050000000,3.32
589,0.050000000,10.41
589,0.050000000,36.66
589,0.050000000,3.47
589,0.050000000,10.43
589,0.050000000,23.32
544,0.250000000,24.89
589,0.100000000,10.02
589,0.050000000,11.38
589,0.050000000,17.11
274,0.400000000,44.86
589,0.200000000,20.90
589,0.100000000,24.34
589,0.050000000,21.99
585,0.100000000,12.23
589,0.050000000,1.56
351,0.950000000,55.53
377,1.526315789,104.20
588,0.052631578,14.78
588,0.052631578,18.20
588,0.052631578,31.66
426,0.105263157,5.31
588,0.105263157,12.94
582,0.105263157,106.79
243,0.631578947,48.90
588,0.368421052,38.95
583,0.052631578,10.41
588,0.052631578,13.73
588,0.052631578,23.97
588,0.052631578,39.99
522,0.105263157,23.91
588,0.052631578,18.82
588,0.052631578,17.11
588,0.052631578,6.94
311,0.157894736,13.17
588,0.052631578,34.17
588,0.052631578,6.27
588,0.052631578,19.77
588,0.052631578,9.08
588,0.052631578,30.03
512,0.631578947,229.79
588,0.052631578,11.99
499,0.315789473,57.83
588,0.052631578,18.45
588,0.052631578,11.22
588,0.052631578,24.98
562,0.105263157,49.61
588,0.052631578,9.98
588,0.052631578,13.35
588,0.052631578,1.73
588,0.052631578,19.58
588,0.052631578,21.99
588,0.052631578,80.63
588,0.052631578,9.99
588,0.105263157,48.24
377,0.157894736,11.32
588,0.105263157,26.01
588,0.052631578,8.97
588,0.052631578,8.60
588,0.105263157,34.49
587,0.052631578,11.48
587,0.052631578,9.88
587,0.210526315,39.75
587,0.052631578,23.97
587,0.052631578,12.59
587,0.052631578,27.82
587,0.052631578,9.89
587,0.157894736,47.27
587,0.105263157,19.70
587,0.105263157,21.24
587,0.052631578,4.28
587,0.105263157,6.76
587,0.210526315,50.40
587,0.052631578,36.66
587,0.052631578,10.18
355,0.421052631,57.24
587,0.052631578,4.98
587,0.052631578,6.02
578,0.315789473,165.82
383,0.473684210,89.97
587,0.052631578,3.95
587,0.052631578,4.41
343,0.578947368,79.36
587,0.052631578,6.39
493,0.052631578,25.28
587,0.368421052,12.68
587,0.105263157,17.65
491,0.157894736,35.74
586,0.052631578,16.65
231,1.736842105,251.70
478,0.157894736,13.29
586,0.052631578,52.83
586,0.052631578,25.28
302,2.315789473,413.06
586,0.157894736,17.85
586,0.052631578,17.22
586,0.052631578,28.31
586,0.052631578,12.39
554,0.368421052,20.76
586,0.105263157,4.30
582,0.052631578,15.75
586,0.052631578,17.66
585,0.526315789,22.73
586,0.052631578,18.32
586,0.052631578,8.83
586,0.105263157,55.95
586,0.052631578,92.12
586,0.052631578,13.06
553,0.315789473,59.38
586,0.263157894,26.32
182,0.157894736,59.23
395,0.736842105,112.78
586,0.052631578,13.31
586,0.052631578,25.28
586,0.105263157,43.54
586,0.315789473,70.79
583,0.105263157,178.18
579,0.473684210,73.89
585,0.052631578,68.90
435,0.473684210,45.41
585,0.052631578,27.71
585,0.052631578,7.47
585,0.052631578,19.18
585,0.052631578,27.82
263,0.842105263,194.75
585,0.052631578,19.55
585,0.052631578,20.66
162,0.315789473,46.43
585,0.315789473,50.60
484,0.631578947,51.47
585,0.052631578,24.98
585,0.052631578,24.98
585,0.052631578,17.66
585,0.052631578,7.37
585,0.052631578,67.77
578,0.210526315,14.82
585,0.105263157,14.21
585,0.052631578,46.06
585,0.105263157,3.92
579,0.210526315,104.63
584,0.157894736,33.79
318,0.368421052,62.31
584,0.052631578,8.06
584,0.105263157,13.01
541,0.105263157,15.39
584,0.052631578,22.17
584,0.105263157,16.29
583,0.105263157,21.46
584,0.052631578,18.45
584,0.052631578,24.98
578,0.105263157,49.96
584,0.105263157,24.78
353,0.105263157,8.24
584,0.105263157,27.76
267,0.210526315,55.75
584,0.052631578,40.40
584,0.052631578,46.06
570,0.105263157,13.24
584,0.052631578,20.29
584,0.052631578,14.78
584,0.052631578,68.90
584,0.052631578,68.90
269,0.157894736,47.69
584,0.052631578,10.43
584,0.052631578,13.30
584,0.157894736,13.22
584,0.052631578,23.97
584,0.052631578,24.98
584,0.052631578,14.99
584,0.052631578,7.51
584,0.052631578,5.13
310,0.526315789,73.97
567,0.105263157,36.81
584,0.052631578,10.14
584,0.052631578,16.65
584,0.210526315,44.45
584,0.052631578,30.39
583,0.052631578,14.56
583,0.052631578,6.36
583,0.052631578,20.73
583,0.052631578,17.11
583,0.052631578,21.30
583,0.157894736,25.57
583,0.052631578,8.51
583,0.052631578,9.33
583,0.105263157,8.26
583,0.052631578,18.64
583,0.157894736,10.81
583,0.052631578,78.68
581,0.052631578,20.80
583,0.210526315,28.10
583,0.052631578,14.56
493,0.526315789,66.63
583,0.052631578,14.93
583,0.105263157,-0.29
583,0.052631578,17.66
583,0.052631578,17.11
583,0.052631578,32.00
511,0.210526315,41.65
583,0.052631578,5.67
407,0.105263157,31.54
583,0.052631578,29.60
583,0.105263157,14.58
583,0.105263157,35.85
583,0.052631578,9.99
583,0.210526315,54.94
358,0.157894736,8.46
583,0.210526315,30.02
583,0.052631578,11.96
583,0.052631578,32.96
583,0.105263157,6.80
583,0.052631578,22.00
471,0.473684210,12.43
583,0.157894736,15.45
513,0.263157894,11.42
583,0.052631578,8.43
583,0.052631578,46.06
583,0.631578947,73.23
583,0.052631578,10.43
583,0.105263157,12.47
583,0.105263157,16.54
582,0.052631578,8.36
583,0.421052631,47.97
583,0.052631578,3.33
582,0.105263157,21.25
545,0.105263157,32.27
582,0.052631578,8.36
582,0.105263157,21.44
582,0.052631578,7.09
183,0.105263157,32.40
582,0.210526315,22.48
574,0.210526315,44.54
582,0.105263157,2.47
582,0.157894736,13.98
582,0.052631578,8.53
582,0.052631578,34.31
582,1.052631578,251.27
534,0.210526315,25.21
582,0.105263157,16.14
582,0.052631578,67.77
192,0.526315789,127.79
582,0.052631578,6.36
582,0.052631578,9.52
582,0.105263157,7.74
582,0.263157894,23.04
582,0.157894736,26.16
582,0.157894736,19.97
582,0.052631578,18.50
582,0.052631578,5.81
359,0.578947368,100.94
582,0.052631578,8.20
582,0.105263157,19.35
372,0.263157894,35.56
582,0.052631578,3.24
513,0.631578947,104.52
582,0.052631578,10.69
582,0.105263157,22.50
278,0.105263157,23.92
581,0.052631578,11.65
581,0.052631578,13.25
581,0.052631578,17.75
581,0.052631578,7.98
581,0.263157894,211.07
250,1.157894736,180.60
581,0.105263157,6.81
581,0.052631578,19.77
581,0.052631578,36.66
581,0.421052631,60.55
581,0.052631578,6.36
223,0.473684210,90.81
580,0.105263157,106.65
354,0.105263157,19.56
525,0.105263157,51.57
581,0.052631578,21.09
214,0.526315789,124.42
580,0.052631578,9.98
581,0.157894736,15.25
581,0.052631578,12.37
581,0.052631578,5.81
305,0.210526315,40.69
581,0.052631578,6.38
581,0.105263157,19.65
581,0.052631578,83.32
575,0.105263157,60.42
581,0.052631578,10.40
581,0.052631578,68.90
581,0.052631578,30.50
516,0.105263157,72.61
581,0.315789473,21.50
581,0.052631578,3.62
581,0.105263157,31.36
581,0.210526315,20.77
580,0.105263157,12.66
580,0.052631578,3.95
580,0.105263157,39.57
580,0.052631578,5.49
580,0.052631578,10.77
580,0.052631578,32.96
580,0.052631578,26.86
274,1.000000000,136.30
580,0.052631578,10.49
580,0.052631578,16.65
580,0.052631578,25.28
580,0.052631578,7.01
580,0.052631578,66.32
565,0.105263157,49.96
580,0.105263157,21.49
580,0.052631578,22.45
580,0.263157894,33.09
580,0.052631578,36.66
580,0.105263157,26.37
580,0.052631578,7.73
579,0.105263157,17.04
580,0.210526315,14.83
580,0.052631578,13.21
580,0.157894736,34.06
580,0.052631578,15.64
580,0.052631578,19.97
580,0.052631578,14.22
580,0.105263157,20.43
580,0.052631578,3.95
580,0.052631578,24.98
580,0.052631578,14.80
580,0.052631578,21.99
580,0.052631578,24.97
580,0.052631578,4.42
580,0.052631578,67.77
580,0.052631578,15.28
475,0.157894736,57.96
580,0.368421052,33.55
580,0.052631578,25.72
579,0.157894736,18.89
579,0.052631578,33.34
579,0.052631578,14.80
579,0.157894736,34.11
579,0.052631578,30.43
579,0.052631578,39.63
577,0.105263157,43.48
579,0.052631578,25.28
456,0.250000000,60.04
579,0.368421052,74.67
540,0.105263157,49.57
286,0.105263157,101.97
578,0.210526315,9.99
566,0.105263157,24.83
579,0.052631578,18.81
579,0.052631578,16.65
579,0.105263157,87.71
428,0.526315789,36.49
578,0.105263157,26.03
578,0.421052631,76.34
578,0.052631578,35.17
578,0.052631578,1.98
189,0.157894736,43.95
578,0.157894736,6.54
578,0.052631578,47.95
578,0.052631578,13.55
413,0.052631578,20.52
578,0.263157894,34.63
575,0.157894736,38.10
480,0.315789473,195.54
491,0.631578947,99.73
576,0.210526315,15.53
577,0.052631578,11.52
220,0.157894736,62.63
577,0.052631578,44.22
577,0.052631578,19.99
577,0.052631578,6.94
577,0.052631578,23.52
577,0.157894736,21.01
209,0.105263157,28.36
577,0.052631578,27.68
577,0.052631578,5.93
577,0.052631578,9.07
447,0.157894736,43.16
577,0.052631578,3.54
577,0.105263157,17.62
577,0.052631578,26.78
577,0.052631578,24.98
577,0.052631578,65.38
577,0.052631578,14.80
577,0.263157894,24.91
577,0.052631578,13.60
570,0.052631578,6.52
577,0.052631578,21.99
577,0.052631578,8.29
577,0.052631578,17.89
164,0.526315789,57.06
577,0.052631578,8.63
494,0.421052631,63.72
519,0.105263157,238.88
575,0.052631578,4.02
575,0.052631578,65.38
576,0.052631578,49.19
576,0.105263157,3.00
576,0.105263157,7.08
576,0.052631578,3.11
576,0.052631578,17.89
576,0.052631578,3.27
576,0.052631578,18.80
576,0.210526315,4.36
576,0.210526315,15.78
576,0.052631578,7.28
576,0.157894736,15.97
576,0.105263157,9.22
215,0.105263157,31.12
576,0.157894736,17.47
576,0.157894736,14.26
576,0.052631578,68.90
576,0.052631578,22.17
576,0.052631578,54.62
576,0.052631578,21.99
576,0.052631578,37.38
576,0.105263157,12.04
576,0.052631578,17.89
576,0.052631578,34.38
576,0.105263157,6.73
576,0.105263157,26.63
576,0.052631578,21.99
576,0.052631578,16.65
576,0.052631578,50.18
