recency,frequency,monetary
2717,7,88.73
482,12,180.58
2717,2,28.46
428,21,131.55
2717,1,33.32
1885,17,271.08
2686,4,68.25
204,17,146.57
2706,11,65.80
2717,4,17.15
2717,2,21.67
2249,5,170.06
2086,12,110.70
2090,8,127.69
355,27,138.22
500,19,335.81
1593,3,46.64
2717,3,44.02
1144,2,15.03
1012,14,349.14
250,15,110.09
1840,6,51.98
2558,11,94.34
1969,4,48.36
2716,2,9.04
1744,3,17.54
2716,1,46.42
1720,42,839.58
1155,3,21.46
2716,1,10.84
1581,4,61.35
2208,2,77.40
1897,2,38.08
2716,2,82.27
2716,1,54.13
2716,4,88.75
1604,4,63.44
1754,5,54.14
934,8,130.09
2716,3,63.66
318,51,591.71
2634,1,48.17
2695,5,83.73
1163,5,60.30
2228,11,373.94
2716,2,16.16
2716,1,20.83
2317,7,144.76
2716,5,74.47
2708,7,80.60
1103,15,190.96
2716,1,59.96
935,6,182.36
2716,3,28.02
1848,13,312.81
2716,1,13.42
2631,5,102.63
2714,2,104.86
2716,1,63.68
2348,4,113.37
550,7,187.05
2716,5,28.88
1374,17,721.78
2716,1,51.75
547,3,48.67
2716,3,54.98
2716,2,37.54
2700,3,73.36
2716,1,14.96
2711,2,18.64
2427,1,33.25
2716,1,57.15
2716,24,4067.81
2658,5,88.43
823,38,829.50
2716,1,24.99
2716,1,49.92
2716,12,59.72
2716,5,47.01
2711,4,37.88
223,26,208.47
622,5,50.84
653,10,209.50
1554,9,495.69
2716,1,29.11
2716,2,54.79
2704,2,92.26
2716,1,67.43
2716,5,58.15
1559,16,200.25
340,37,850.85
2715,1,71.17
2371,14,130.12
2715,2,52.10
2715,1,96.84
2714,2,51.68
569,1,13.03
2715,3,26.66
1414,8,40.24
2715,1,44.96
1950,10,250.17
280,54,445.76
2715,1,15.34
1028,24,404.78
2591,6,121.36
2715,1,53.25
347,2,6.65
2715,1,33.32
2715,1,56.64
2331,12,183.32
2715,1,120.00
2715,3,45.28
2714,5,42.39
174,57,912.07
2715,1,54.13
2715,1,55.87
2569,8,118.32
1869,7,95.95
958,9,132.84
254,6,44.52
2654,9,72.70
2715,2,53.09
507,16,272.28
1891,7,77.24
2715,1,16.64
2709,1,51.75
849,11,46.83
2715,2,141.00
1514,6,186.99
2633,3,101.10
1808,3,70.21
2715,1,120.00
2451,11,73.30
2715,20,131.20
2715,5,122.88
1171,11,142.96
2038,5,110.27
2715,3,94.53
2701,6,68.83
1096,12,226.30
2715,8,33.68
427,21,242.74
569,8,101.32
2714,3,97.25
2709,5,45.60
436,53,1107.52
2714,2,15.73
2714,1,53.75
2714,1,33.32
2151,6,93.66
2714,1,67.46
2714,4,48.17
1920,1,8.33
532,5,99.80
2714,3,164.57
2202,6,72.12
2087,6,93.61
2710,19,353.83
2684,5,73.65
779,8,126.04
2713,1,29.12
2624,2,96.15
2714,5,70.43
2714,1,17.21
2688,2,60.76
1830,14,72.11
2714,5,108.64
2691,5,163.34
2714,1,4.84
2709,2,133.32
2322,2,304.96
2714,1,16.10
2479,5,53.00
2714,1,36.25
1192,17,258.54
2690,5,147.19
2714,5,138.78
344,22,440.79
2713,9,289.77
2713,5,14.74
2713,1,97.46
2713,3,60.29
2372,11,256.97
1265,8,78.68
330,16,170.61
2179,19,699.78
1017,21,202.16
2689,10,112.23
2277,2,31.61
1645,14,262.68
2544,21,216.78
2713,2,29.92
2713,2,55.47
2702,1,14.55
2713,4,57.07
2713,9,77.50
2713,4,106.90
2688,14,222.03
2153,1,46.31
2709,2,57.04
2388,12,237.13
2713,1,42.68
331,26,352.63
2713,1,154.17
2713,2,31.92
2713,1,99.95
2713,1,8.29
2713,2,40.13
2713,4,185.31
2400,5,236.39
2713,3,99.52
180,92,1507.47
2713,1,28.71
2713,2,49.11
2713,1,67.46
1532,11,205.24
2447,5,90.61
2101,24,283.82
288,22,517.55
2552,1,44.96
2713,7,84.67
2713,1,11.72
2713,12,48.66
2357,5,377.37
2242,5,99.46
274,8,133.65
2713,1,20.82
2712,3,84.92
2712,1,33.82
2712,2,46.36
2712,1,18.71
2692,2,17.49
2201,2,283.26
2712,4,50.69
2712,1,16.64
2712,1,103.09
2712,1,34.97
550,24,262.00
1727,7,118.47
2476,5,44.46
2712,5,48.67
2712,2,32.50
2712,3,59.23
2483,4,97.91
2448,7,107.26
2712,3,47.69
2708,3,158.81
676,22,633.20
2712,3,62.00
2712,2,46.85
2712,1,17.21
852,2,25.36
1922,6,81.41
214,26,450.18
2712,2,38.02
401,77,509.08
2712,1,48.68
2498,12,454.16
1865,17,257.77
2430,4,57.82
2712,5,51.44
2712,1,24.99
2712,1,81.75
967,1,33.95
2712,3,44.20
2712,2,47.82
1733,15,157.57
1612,13,310.62
2311,5,169.84
2712,1,33.32
2344,2,33.26
2696,2,53.26
895,2,5.57
692,26,282.09
1843,12,98.92
2712,1,49.43
380,91,742.67
2711,5,17.55
2707,2,29.08
2711,1,162.50
2393,5,38.80
489,13,186.88
2184,5,133.15
2691,15,742.27
2711,1,26.96
1992,20,311.15
788,1,2.02
2711,1,16.66
2711,2,42.63
2711,4,59.80
1113,8,664.25
2711,4,48.62
2594,5,58.96
1665,127,1209.13
2509,12,270.30
599,11,72.57
2710,2,67.98
2711,3,34.73
2711,1,48.75
1759,3,63.77
2711,1,28.78
2711,1,16.65
2711,2,19.46
545,17,180.29
652,13,84.29
2683,2,52.30
2711,1,44.92
2231,23,244.03
2364,26,219.98
2711,3,44.81
960,5,81.41
2711,3,19.10
2479,7,98.41
2711,2,164.94
2116,8,852.53
2711,3,69.76
537,3,32.62
2711,1,54.71
2711,2,41.42
2711,1,52.46
2711,1,3.75
2661,11,146.51
934,17,426.32
2711,1,55.42
2698,2,22.07
2711,5,41.38
2604,1,54.71
2711,1,6.23
2711,1,32.67
2711,1,58.25
2544,5,161.63
2661,10,178.49
2314,2,253.29
2711,7,83.20
1971,25,276.73
2676,6,175.74
2445,16,110.25
2711,1,22.45
2711,1,29.55
1013,10,137.66
2149,1,16.58
2711,6,79.56
2486,9,194.97
2711,3,32.43
2710,1,5.42
1667,1,3.75
831,3,77.56
1961,3,70.51
424,28,353.17
1253,88,2053.48
1322,2,59.62
237,39,944.64
2710,1,162.50
2710,1,29.98
1917,6,77.40
804,51,509.52
2710,2,27.38
915,15,171.29
804,10,276.16
2007,3,57.16
2710,5,133.41
2710,1,12.48
2710,3,52.58
2710,1,33.55
2710,1,745.83
2708,2,66.67
207,91,1151.70
260,20,156.90
870,1,5.57
2710,5,31.55
2710,1,20.63
2092,6,44.17
2710,4,156.19
2689,6,300.85
2710,2,71.61
2710,1,95.96
2710,1,32.03
2710,1,99.95
638,20,274.13
2710,5,72.97
1845,21,132.70
1630,2,46.87
2710,5,119.68
2710,1,48.68
2710,6,59.68
2710,3,25.59
1739,7,136.26
2301,10,84.23
2391,2,342.42
2710,5,61.27
2710,5,157.42
1033,6,103.64
1341,3,24.04
2710,1,54.71
2695,35,276.30
2116,3,61.68
2388,5,182.16
2611,3,55.43
1411,20,306.29
2663,7,109.38
2710,2,62.90
204,52,1106.75
1560,23,352.34
2710,1,41.85
2710,3,201.86
2710,1,11.40
2710,3,68.96
1014,35,289.32
2710,2,11.66
1241,28,383.18
2704,9,390.50
1601,10,181.02
2429,21,297.12
2709,2,74.92
2709,2,37.20
2709,4,43.12
2700,4,59.87
2540,2,44.94
2709,1,14.60
2709,1,22.46
2709,2,59.95
855,17,179.38
2709,2,111.67
2429,3,12.03
2451,28,419.71
2709,1,49.92
2509,10,181.25
2709,1,63.68
2709,1,10.35
2709,1,22.42
2709,1,33.32
255,67,389.47
2655,1,14.13
2709,1,69.00
940,47,735.51
2709,1,58.09
1206,4,101.15
1223,15,228.40
673,17,225.82
1825,14,149.15
2709,2,63.68
2709,1,29.96
2460,25,574.34
2709,1,19.92
1282,9,72.31
2698,11,261.73
2709,1,33.32
2709,1,54.71
415,18,110.16
2709,2,47.08
2709,2,14.76
303,1,6.34
432,21,288.40
2708,2,14.17
2293,13,174.45
2377,2,117.38
1882,15,459.40
1157,1,14.99
2708,1,34.99
1775,15,256.42
2708,4,114.89
921,20,221.81
1681,61,937.27
1246,18,238.46
2708,1,38.93
2114,17,592.88
2708,1,14.17
2695,6,333.00
2708,2,51.71
2545,9,134.02
442,273,3588.53
2708,2,8.69
2624,18,242.67
2702,5,116.95
2091,1,27.05
584,17,232.44
2708,1,79.34
2708,1,3.71
2708,1,37.43
2047,13,270.34
823,13,249.59
707,60,492.60
1112,15,344.07
1734,43,625.28
406,14,293.33
205,18,326.80
1486,19,92.55
2692,7,184.53
2708,1,10.32
2698,3,87.22
1023,14,270.01
323,2,21.29
2708,1,2.96
1551,6,117.09
2706,3,103.41
1279,50,582.93
1483,6,102.60
862,14,275.86
2605,5,192.91
2708,1,63.68
2112,7,240.92
2703,2,105.22
2708,1,14.96
2012,3,189.50
1228,4,144.04
690,25,276.37
2707,6,182.60
2707,1,26.21
2553,6,117.96
1379,2,15.54
2184,1,11.42
1556,6,64.76
337,27,537.48
2707,2,52.23
249,13,123.76
2707,2,44.27
2040,11,328.67
2707,2,51.22
2707,2,62.33
1711,16,206.40
315,21,370.30
2707,8,191.87
2707,2,139.94
706,11,122.38
2685,5,29.41
195,4,56.68
2707,1,425.48
283,12,153.09
2705,10,133.82
2707,1,27.04
2707,1,20.17
2707,2,14.17
188,1,11.65
2705,1,42.73
2707,1,39.40
178,28,397.70
1563,5,48.53
2707,2,91.58
2699,10,167.20
2707,1,102.84
1554,2,46.89
2707,4,159.29
1281,4,64.77
211,13,82.76
708,8,129.68
2707,4,50.00
1357,51,473.37
1627,4,32.96
2656,2,100.62
876,3,32.07
1923,13,277.50
1665,24,271.91
2682,2,28.57
874,5,63.83
2706,2,23.58
2699,4,87.57
2706,1,35.96
2672,3,66.94
636,1,6.66
2705,6,45.25
2681,2,85.46
408,11,143.25
2706,18,315.83
2706,7,34.48
2648,3,43.76
2706,1,48.68
2706,1,26.67
2706,2,63.27
1712,3,34.49
2333,9,2410.24
2706,1,17.21
182,53,1397.46
2611,3,160.67
2416,13,204.00
221,80,836.41
2706,1,14.17
2705,2,66.64
1218,1,10.53
2292,7,50.20
207,15,147.77
292,46,667.08
1479,11,189.86
926,44,457.38
2401,1,165.00
2686,2,32.70
1515,3,31.63
2705,3,60.27
1970,9,175.04
2705,7,46.85
2705,2,51.71
1562,8,78.08
496,31,333.45
2529,7,102.43
2705,1,270.29
174,8,141.46
2509,2,122.88
2705,2,13.21
2705,4,141.20
2705,1,99.94
2705,1,37.46
2694,14,221.63
2705,8,102.60
2136,5,124.34
2460,7,135.77
1549,20,423.93
2704,6,72.14
2705,1,62.93
2704,3,93.54
2704,1,43.69
2320,13,393.05
2623,2,259.93
370,4,120.37
2461,6,104.12
2704,2,73.64
2704,1,41.66
2704,4,58.86
2704,1,19.88
2704,1,12.48
1979,8,180.80
2704,2,47.42
2704,2,36.62
2681,9,140.68
2700,7,251.16
2675,9,189.00
2656,3,526.75
272,23,213.50
2701,2,1348.42
2704,1,16.66
1419,42,465.26
2323,2,117.64
2578,10,178.19
2704,2,48.28
506,6,225.05
395,4,42.74
2700,4,76.63
395,6,83.60
1557,26,235.13
2704,10,159.78
1352,9,153.15
2165,25,312.63
1980,4,96.43
2703,5,72.90
2704,2,73.13
2704,2,45.77
2704,2,54.34
2704,1,59.96
2704,1,97.46
2704,1,67.46
2704,1,33.32
2704,1,286.00
510,10,291.15
2704,2,54.04
2704,3,42.90
2704,2,59.84
2627,8,222.33
2704,4,37.37
2704,10,66.34
1674,4,89.89
2704,1,19.94
2704,3,47.85
2704,1,63.75
2684,5,80.15
1128,11,175.66
2703,2,11.76
2018,26,317.36
2703,1,41.18
670,18,219.76
1452,51,983.86
2703,1,38.60
2690,1,16.63
2703,1,20.81
2328,1,97.46
2703,4,28.18
2703,3,92.61
692,18,155.68
2679,6,74.31
2703,1,116.17
2703,5,32.33
1716,29,224.71
2615,6,140.76
2703,1,14.96
2703,2,17.92
2703,1,39.67
2703,2,42.45
2703,2,44.92
2703,1,39.67
2703,1,40.50
545,26,365.73
1618,5,78.87
1558,2,15.39
1595,2,149.50
1298,1,14.99
2703,1,22.46
2703,1,62.50
1349,4,70.21
2703,3,72.12
2697,5,103.23
2703,7,104.97
2703,4,45.79
2703,2,18.26
2637,2,17.18
351,43,429.46
641,18,329.58
2554,8,152.78
2690,5,143.47
2679,3,72.16
2695,4,88.21
662,53,337.95
345,12,266.73
2701,2,30.34
2700,3,41.14
2700,17,321.00
2702,2,17.33
2702,1,82.57
1428,9,73.29
2702,2,49.94
337,16,168.75
2698,1,249.97
237,41,476.80
2692,2,88.36
2696,15,92.49
1847,6,75.80
2702,3,101.05
2502,4,109.47
2693,3,112.75
2702,2,131.91
2702,1,18.68
2702,1,24.99
1603,26,251.30
865,10,251.61
2702,1,72.67
212,7,93.92
2700,1,54.71
2702,5,47.28
2185,16,225.51
2702,1,127.22
2702,1,57.50
1210,43,556.30
1016,38,198.71
2470,4,123.66
2702,3,41.62
2702,1,16.66
1001,4,41.61
1694,21,262.69
1758,14,168.46
2207,1,31.64
954,27,453.57
1644,138,1263.45
231,32,361.31
207,6,181.62
2696,6,221.07
2132,8,236.10
2701,7,59.13
2688,5,42.02
337,86,860.61
2701,1,20.92
2338,3,124.22
2701,5,42.46
1596,6,48.58
2701,1,33.68
593,6,198.92
207,14,289.12
1818,4,149.83
2701,1,18.71
2163,2,110.43
2317,12,410.45
2088,4,92.25
2699,1,49.43
2701,1,57.75
1380,14,194.07
2701,1,20.92
1141,44,352.39
568,10,214.73
2701,2,16.31
2701,3,56.76
890,64,733.62
2481,11,138.03
2701,1,67.46
2701,4,84.14
2701,2,26.58
2701,2,53.34
2701,1,33.71
2701,1,28.91
2701,1,33.32
2687,2,66.64
1645,14,261.11
2410,3,331.81
2450,10,131.89
2557,8,419.65
1243,11,132.93
2193,8,95.22
2701,1,104.92
2701,19,141.00
2701,1,53.30
2701,3,79.47
2701,1,20.81
2701,1,10.32
265,34,397.20
973,8,30.98
2047,13,124.78
2701,1,59.96
2701,2,25.82
660,69,918.24
2507,5,81.19
2700,1,18.67
2700,1,24.71
2654,8,264.42
2341,5,56.49
2280,3,438.31
354,23,382.82
2700,3,150.69
2700,1,33.32
2700,2,51.56
1972,14,424.16
2443,12,114.79
2110,18,330.65
2700,2,89.92
2700,4,45.77
2695,5,55.74
2024,2,54.04
2700,1,29.93
2700,1,26.96
2700,2,57.50
2700,2,10.15
2700,4,58.61
2700,1,49.70
2700,1,20.81
897,27,199.51
218,210,3173.65
2700,1,154.17
2700,1,8.32
2700,3,25.87
2700,2,23.56
2700,1,8.29
2513,2,29.17
2700,8,45.80
1704,2,88.60
306,9,138.04
2502,8,136.91
2685,1,14.54
2700,2,56.63
1597,28,707.18
2698,1,54.71
2700,1,22.46
2700,1,127.46
177,32,177.74
2699,6,51.24
2699,1,29.08
2699,6,131.79
510,32,245.67
231,234,1728.63
2699,8,84.14
2696,1,67.46
438,10,131.07
2699,5,130.34
2699,1,8.33
2699,1,44.33
2227,30,366.61
2699,2,49.14
2699,1,41.18
2699,1,28.75
2699,1,116.25
2125,75,889.74
2699,3,22.45
2018,10,262.78
706,6,49.27
2699,2,46.10
1957,29,1113.82
2291,3,107.68
2699,2,62.77
2699,4,62.73
2699,1,18.67
2699,1,19.97
2699,1,36.88
2699,2,32.62
2698,7,43.32
232,8,96.90
2465,12,151.63
2699,9,114.82
2577,2,184.13
470,24,387.08
2699,1,22.46
2699,1,24.08
2699,7,85.16
523,90,669.61
2699,3,75.05
2699,3,107.46
2699,1,33.32
1897,5,39.96
2699,1,18.67
2699,1,33.32
2699,1,99.95
2699,4,36.44
2699,1,32.50
498,21,555.43
2699,1,71.17
768,14,414.00
2697,1,26.17
515,35,337.07
2698,8,133.59
2698,1,41.18
2698,1,10.59
2698,3,19.20
861,14,220.53
2698,2,45.23
1134,29,459.30
260,6,237.41
2698,1,19.08
2698,1,8.96
2698,5,44.53
2508,1,33.32
2245,17,490.53
2698,10,43.38
2698,4,24.08
2698,6,75.56
261,89,2155.04
2698,1,24.90
2698,2,25.97
1633,50,668.81
1046,5,75.10
2698,2,29.10
2682,2,90.60
2698,2,26.55
2698,2,44.18
2698,2,65.37
2698,3,82.43
2698,5,30.13
2695,2,88.20
2698,1,91.54
2270,3,83.58
872,7,65.60
2698,1,54.71
2698,3,26.24
2698,2,43.59
2698,1,34.12
2698,1,29.93
1888,3,65.45
1931,9,334.22
1830,37,628.77
415,21,391.06
2698,1,26.05
2698,2,27.18
2697,4,34.53
876,5,239.96
2697,1,497.00
2260,16,390.36
2698,1,64.17
745,17,257.75
2630,3,109.71
935,41,386.75
2573,2,197.60
2500,6,50.07
2697,2,43.30
2662,10,64.20
2697,2,5.71
2692,6,105.84
2697,3,42.66
2697,8,62.63
1025,1,15.33
288,43,415.28
355,18,209.24
2697,2,27.17
2697,1,24.98
327,27,214.91
2697,1,24.68
1890,4,65.99
2697,1,29.14
2635,3,49.31
2683,2,72.89
2697,14,232.42
2697,2,51.40
2471,8,90.62
1753,7,124.05
444,1,8.93
2697,1,33.31
175,81,543.34
355,112,1627.99
2697,1,156.22
1550,7,193.13
2697,6,122.57
2637,2,49.98
2697,1,20.81
2697,2,8.29
1766,17,550.23
2697,2,102.83
2697,5,45.06
1961,5,72.53
2324,4,69.93
1046,20,243.94
2550,13,275.26
2697,3,114.50
2693,1,14.96
1700,3,73.96
1277,29,303.84
2697,2,33.50
2697,1,41.21
2202,15,215.14
2697,1,54.71
363,206,3330.40
2697,3,48.45
2539,4,70.75
2697,1,13.46
2697,1,48.75
2697,4,41.92
2697,2,44.32
1724,20,117.42
2697,1,13.31
2545,2,40.09
2697,3,40.18
313,26,320.26
2697,2,91.80
2471,6,127.99
2697,1,54.71
2697,3,58.96
2697,6,43.15
2697,6,49.12
2697,2,18.90
2653,6,226.38
853,5,128.18
2697,1,54.71
1111,5,28.39
2697,1,48.13
2697,2,18.09
2697,2,49.51
2697,3,130.25
2697,1,16.77
1542,13,527.78
2697,4,56.33
2049,4,56.33
2519,3,76.94
2017,5,99.98
2697,4,45.74
2697,3,98.95
2684,3,107.40
2697,1,23.27
1997,10,256.32
2622,4,64.60
2696,3,103.89
2696,3,54.24
2552,7,239.23
2696,2,52.08
2326,6,122.36
2426,6,81.23
2696,2,129.69
443,11,282.82
2696,2,18.25
2696,17,164.65
897,10,192.45
1908,3,141.25
1867,11,284.21
517,19,278.40
2696,1,29.12
476,11,118.28
2416,8,109.58
2696,1,14.96
2696,1,13.12
2696,4,132.11
2281,13,261.80
1783,4,106.57
2696,1,21.18
1243,11,346.15
232,7,120.97
2696,3,18.54
1904,33,500.41
1185,11,287.26
1970,4,75.85
2696,1,14.96
2696,1,8.26
2696,3,34.58
2696,1,37.42
2696,1,9.34
1276,11,234.18
2696,2,19.43
2357,10,218.22
2696,1,34.46
1594,2,50.07
1389,2,27.51
2696,1,97.46
2696,6,46.92
2696,1,29.93
2351,6,106.04
2696,4,64.76
2599,4,90.93
2696,2,119.92
2056,12,159.94
1882,14,178.17
2696,1,12.42
2696,1,140.18
2696,2,98.01
2690,9,122.95
2226,3,126.97
2696,1,59.96
720,9,123.04
2696,1,54.13
2327,1,74.94
2696,1,33.32
2696,2,21.90
2696,1,18.68
2696,1,54.71
356,67,695.64
2696,1,44.93
2696,1,31.63
2479,3,63.30
2696,3,70.63
575,17,248.31
2696,6,65.44
2696,3,26.51
1387,5,79.21
2616,2,54.11
2696,8,54.12
2696,2,42.00
2682,1,16.64
2696,1,57.67
1801,4,51.10
2696,8,24.40
2695,1,71.22
2696,2,43.09
1699,30,506.36
2659,8,137.31
2695,1,18.67
2695,1,28.74
2678,4,71.15
2652,5,99.05
2695,2,47.02
2695,2,19.99
325,4,62.85
921,23,164.10
2695,1,367.50
2692,1,33.32
2695,2,45.49
1958,7,95.50
2695,1,63.68
2695,1,59.96
2695,3,128.96
2695,1,29.14
2695,1,52.43
2689,3,27.41
2125,2,119.30
2695,1,59.34
1803,2,317.00
2695,1,68.13
2695,12,143.36
2682,5,645.73
236,3,110.09
2692,1,102.84
2418,3,101.16
400,95,951.32
866,9,110.06
2350,10,162.89
888,5,74.42
2695,1,62.50
2695,5,59.61
2695,1,22.47
2695,2,65.58
509,4,182.97
2695,3,30.76
2695,7,43.74
1248,3,71.32
2695,1,33.31
2503,3,106.55
1468,1,10.19
2695,2,73.51
2001,7,80.61
1814,4,17.75
2520,13,156.88
2695,1,62.50
2695,1,16.62
2695,2,20.92
2694,6,182.70
2694,1,19.95
536,3,33.85
2638,1,29.98
423,4,88.44
2695,6,53.29
2695,2,53.88
2695,4,96.18
2695,2,61.84
2695,1,27.71
2695,3,59.09
2695,4,24.25
2695,1,18.71
2695,4,37.47
2634,7,122.86
2695,2,49.68
2695,1,41.66
2695,1,18.69
2695,1,16.66
366,33,362.38
2695,2,28.65
2694,1,41.21
2316,3,118.36
2311,4,94.69
2694,2,65.46
1383,14,333.20
2694,1,33.29
2694,1,24.97
2689,3,138.28
2694,1,13.32
1771,22,164.73
2694,2,64.05
2694,1,44.96
2691,2,134.16
2694,2,49.01
2694,1,33.32
2413,15,239.61
2694,2,12.62
2694,1,24.96
2652,12,115.16
2694,2,27.49
2694,2,33.92
2694,6,50.63
2679,9,99.24
2690,6,43.14
2694,2,42.01
2694,1,93.75
2694,1,71.17
2694,7,90.01
2694,1,12.46
176,140,1323.43
2693,7,142.88
2694,6,98.20
2480,2,19.87
494,6,87.14
2414,7,154.93
1221,11,185.25
2694,1,27.71
239,6,77.23
1607,7,366.30
2694,5,81.12
2694,1,49.92
2687,10,210.24
2694,3,43.91
1751,3,46.39
2694,1,20.12
1147,2,31.73
2694,1,305.20
1535,18,228.35
2694,4,65.52
2694,1,34.46
2357,9,161.17
2694,7,91.67
2694,1,358.33
2694,1,44.93
2088,2,56.87
2015,8,145.79
2694,1,18.67
2405,7,127.11
2694,4,39.11
2687,1,18.13
2694,1,24.68
2694,1,62.93
1245,2,52.11
2694,1,57.50
2630,6,35.77
2694,1,27.75
2694,2,183.68
2694,4,27.20
2694,1,23.27
2455,4,55.17
2694,1,83.33
2692,2,11.39
2421,15,276.35
2655,2,43.00
2694,1,57.42
2694,1,186.60
2694,1,9.97
2691,1,41.18
2693,9,56.30
2693,1,18.60
2693,3,32.75
2664,3,102.01
2693,1,54.71
2693,2,89.92
808,7,162.80
2693,6,39.01
1164,4,58.29
1687,6,21.11
401,4,114.82
422,32,384.69
2693,1,5.97
2685,2,64.08
2693,3,84.18
1280,6,151.46
1606,13,228.28
2084,3,42.14
2465,6,114.14
2693,1,116.08
2693,1,26.17
2693,1,154.17
2675,2,89.94
2693,1,21.75
1992,17,532.43
1862,7,314.81
1584,47,710.83
1751,12,760.32
2693,6,200.51
2368,3,199.84
2336,1,69.84
2693,1,14.96
2693,2,49.34
2693,1,49.92
2693,1,16.66
2693,1,5.75
2693,1,57.75
2565,5,68.79
845,19,222.24
2618,5,132.22
2693,1,41.64
2693,2,18.28
2693,2,61.35
877,12,385.58
2672,2,38.00
2693,1,41.18
2693,1,54.71
2693,1,48.75
2691,2,57.83
2658,3,143.21
2693,5,107.98
2693,2,19.12
2693,4,236.64
2693,7,127.09
2693,5,135.95
617,17,210.36
2692,1,14.54
2693,1,32.06
2429,11,80.03
2322,3,93.51
2693,4,41.97
2692,1,26.05
2514,3,49.42
2692,3,129.02
2687,2,19.92
2692,1,17.47
2277,15,189.62
1582,2,57.19
1954,7,188.89
915,6,83.64
2275,19,157.41
2692,1,31.62
2656,3,81.57
2692,1,35.75
2622,5,67.94
2692,1,26.63
2692,2,110.91
2691,5,36.02
1969,12,232.37
2585,3,16.65
2692,3,78.67
2528,15,88.00
2692,2,33.32
2692,1,30.66
2691,2,48.63
1959,5,176.03
2678,4,70.80
2692,1,62.50
2692,2,28.31
2692,1,29.55
2692,1,42.68
2692,1,39.96
2692,1,24.00
2692,7,124.03
2691,7,15.50
333,9,228.94
2688,1,17.97
347,52,645.66
2692,5,64.99
2440,3,56.87
2692,1,105.88
2692,2,63.27
2679,6,275.34
326,16,286.15
1194,51,612.20
327,2,5.36
2692,1,50.85
2692,2,173.01
770,16,248.65
2686,2,41.62
2692,1,14.96
1179,2,12.96
2525,2,24.80
2655,7,251.57
2692,1,18.67
2692,2,54.08
2692,4,51.51
1227,7,75.77
2414,6,313.81
1010,10,118.15
2692,1,12.49
226,173,1298.95
2687,8,24.97
1514,12,213.15
1750,9,85.40
2691,3,14.66
2682,6,137.76
2691,1,25.00
2691,1,11.22
953,11,327.06
452,4,50.90
2689,1,46.60
1932,2,16.58
2691,1,20.12
2691,5,56.80
2691,3,39.17
2691,1,54.13
2691,1,41.18
493,27,311.69
2614,11,116.46
2691,3,24.00
2691,2,152.24
1168,3,90.92
2691,1,120.00
1875,24,299.79
2691,1,2.93
2034,1,35.00
2691,2,46.59
2691,1,22.92
897,9,145.77
2688,4,55.05
2691,1,41.65
302,1,18.83
935,4,139.06
1523,1,35.27
2691,3,15.25
2690,6,226.10
2691,2,31.42
2691,1,71.21
2691,2,37.50
219,27,663.71
1485,35,433.80
2689,5,64.19
2691,1,69.00
2684,1,49.94
2691,1,63.76
2691,2,9.27
2273,6,91.04
2691,1,32.92
2691,1,48.75
2671,8,133.51
2691,1,38.50
2691,3,59.67
808,10,278.43
1346,40,333.36
2685,4,46.49
2318,10,57.40
2532,2,74.95
2691,1,67.46
2113,3,169.31
2019,3,76.64
2691,1,19.88
2397,1,6.19
1298,23,287.84
2529,4,141.74
2691,1,29.93
2691,1,29.97
2686,2,119.92
1954,7,160.58
2691,1,38.39
2691,1,239.25
2691,2,21.95
1870,17,116.38
1944,3,50.48
2689,1,8.32
1830,12,119.50
1380,10,53.67
2691,2,114.53
2670,1,5.29
2691,1,24.99
239,6,96.43
2679,13,152.75
2648,7,144.97
2691,1,54.68
2691,2,20.64
748,28,243.42
355,16,150.30
2691,1,37.44
2339,24,145.55
2478,6,109.33
1701,3,53.72
2690,2,18.26
2092,6,221.59
2624,3,109.26
2078,35,734.06
2690,1,124.50
2690,2,39.94
2689,2,49.51
2690,1,67.50
2112,4,29.12
2690,1,59.96
2690,2,35.52
1192,8,203.91
2690,1,133.33
2562,9,339.94
2690,2,41.26
1016,9,106.61
2690,2,41.84
2690,2,26.47
2690,2,91.93
2690,2,48.47
1039,46,1087.32
2690,1,102.84
2690,1,24.99
304,5,45.82
2641,4,75.03
2690,1,29.96
2690,3,60.32
2690,2,42.57
2619,1,59.97
2690,4,98.69
2666,2,54.16
2690,1,99.33
2690,2,25.42
2271,8,126.61
2689,9,130.18
2690,1,8.07
1968,28,292.53
408,14,146.12
2690,1,5.80
2690,1,24.68
2320,6,283.14
2690,1,14.93
2690,1,154.17
2690,4,76.66
2690,4,309.84
2690,1,6.65
2281,11,217.81
1289,20,147.56
2657,4,33.75
2690,3,30.53
994,13,271.38
2684,11,160.68
677,9,164.24
1226,2,18.09
2651,5,86.03
2690,1,26.17
2690,1,1.24
1731,3,65.10
1955,23,410.70
571,28,444.82
2690,1,115.83
2114,1,24.99
2690,2,143.50
2690,1,44.33
1213,27,505.21
2690,5,43.43
2689,1,32.71
2535,1,16.66
2690,1,74.96
2664,7,119.73
2690,1,26.67
2690,1,59.96
2690,3,62.18
2690,1,3.90
2326,8,576.77
2690,1,40.42
432,6,86.33
450,14,104.46
2690,1,8.33
448,20,206.85
2690,4,61.34
2265,7,292.24
1605,7,133.28
500,12,139.28
1540,6,148.19
2690,2,63.27
365,40,468.10
2690,1,34.98
2690,1,44.93
2690,3,98.51
452,19,96.99
2690,2,44.29
524,15,320.84
1723,6,73.49
2338,9,101.82
2690,6,47.39
2690,7,159.25
1411,26,115.08
