recency,frequency,monetary,variety
228,0.562500000,78.54,8
503,0.062500000,14.99,1
503,0.062500000,5.68,1
503,0.062500000,16.65,1
503,0.062500000,12.90,1
503,0.062500000,13.02,1
503,0.062500000,12.56,1
503,0.062500000,6.87,1
502,0.125000000,20.83,2
503,0.062500000,13.19,1
176,0.125000000,58.61,2
503,0.062500000,10.92,1
503,0.125000000,18.61,2
503,0.062500000,7.90,1
212,1.562500000,220.71,21
503,0.062500000,22.01,1
187,0.187500000,26.93,2
503,0.062500000,35.82,1
498,0.125000000,46.51,2
503,0.062500000,11.53,1
503,0.062500000,1.86,1
503,0.250000000,20.56,4
503,0.062500000,10.06,1
503,0.125000000,23.51,2
503,0.062500000,63.83,1
503,0.062500000,24.98,1
503,0.062500000,19.15,1
503,0.062500000,39.32,1
503,0.187500000,22.79,3
503,0.062500000,16.63,1
503,0.187500000,37.86,3
503,0.062500000,22.86,1
325,0.375000000,21.42,5
503,0.062500000,21.95,1
503,0.125000000,49.96,1
502,0.437500000,48.22,5
503,0.125000000,16.29,2
503,0.250000000,32.66,4
503,0.062500000,28.35,1
503,0.312500000,18.55,5
292,0.187500000,14.37,3
503,0.125000000,17.13,2
503,0.187500000,19.48,3
503,0.062500000,17.96,1
503,0.062500000,3.32,1
503,0.187500000,17.81,3
503,0.125000000,60.16,2
503,0.062500000,15.23,1
503,0.062500000,11.06,1
503,0.062500000,22.17,1
503,0.062500000,14.74,1
179,0.375000000,75.51,6
503,0.062500000,15.65,1
503,0.062500000,57.83,1
503,0.062500000,39.76,1
503,0.125000000,15.28,2
503,0.062500000,24.58,1
503,0.062500000,9.58,1
503,0.062500000,11.06,1
503,0.312500000,28.66,5
503,0.125000000,13.75,2
503,0.062500000,33.52,1
503,0.062500000,38.12,1
503,0.062500000,7.33,1
503,0.062500000,6.43,1
453,0.375000000,63.18,6
503,0.062500000,7.66,1
503,0.062500000,10.24,1
445,0.125000000,35.46,2
503,0.062500000,19.78,1
503,0.187500000,30.07,3
503,0.062500000,16.63,1
503,0.062500000,12.90,1
503,0.062500000,12.11,1
433,0.187500000,47.47,3
503,0.250000000,27.02,4
503,0.062500000,23.76,1
503,0.062500000,12.56,1
503,0.062500000,9.64,1
503,0.062500000,14.03,1
503,0.062500000,25.28,1
503,0.062500000,10.92,1
503,0.062500000,17.48,1
503,0.062500000,15.23,1
503,0.062500000,22.13,1
483,0.187500000,49.17,3
503,0.062500000,14.93,1
502,0.062500000,24.98,1
503,0.062500000,12.90,1
503,0.062500000,24.98,1
503,0.062500000,9.28,1
335,1.125000000,260.35,14
503,0.062500000,16.63,1
502,0.125000000,26.15,2
503,0.125000000,46.20,2
503,0.125000000,7.17,2
503,0.062500000,7.47,1
503,0.062500000,36.66,1
219,0.125000000,15.57,2
503,0.312500000,76.41,5
503,0.062500000,9.98,1
503,0.062500000,19.78,1
503,0.062500000,7.04,1
503,0.062500000,24.83,1
503,0.062500000,12.90,1
287,0.687500000,64.12,11
265,0.187500000,42.19,3
447,0.125000000,105.66,1
503,0.125000000,3.55,2
462,0.125000000,21.73,2
503,0.062500000,45.72,1
503,0.375000000,30.28,6
503,0.187500000,15.96,3
503,0.062500000,22.86,1
503,0.187500000,104.25,1
494,0.062500000,36.65,1
503,0.062500000,63.83,1
503,0.062500000,22.17,1
503,0.125000000,26.93,2
503,0.125000000,6.60,1
503,0.062500000,10.62,1
503,0.062500000,8.96,1
462,0.250000000,56.98,3
503,0.125000000,52.71,2
503,0.062500000,38.50,1
503,0.125000000,15.04,2
503,0.062500000,22.00,1
503,0.125000000,13.74,1
503,0.062500000,9.98,1
503,0.125000000,8.57,2
502,0.187500000,16.82,3
503,0.062500000,67.77,1
503,0.250000000,24.56,4
503,0.062500000,45.85,1
503,0.250000000,32.20,4
503,0.062500000,8.96,1
503,0.062500000,3.63,1
503,0.125000000,41.76,1
503,0.062500000,67.77,1
391,0.250000000,90.54,4
502,0.062500000,28.09,1
502,0.062500000,26.10,1
500,0.125000000,36.75,2
177,0.062500000,9.39,1
502,0.250000000,52.43,4
502,0.062500000,4.94,1
502,0.125000000,20.17,2
475,0.437500000,250.28,6
380,0.125000000,30.75,2
502,0.062500000,12.22,1
502,0.062500000,20.90,1
495,0.125000000,33.33,1
502,0.062500000,13.64,1
502,0.062500000,32.78,1
373,0.062500000,14.78,1
502,0.062500000,17.22,1
502,0.437500000,19.23,7
502,0.062500000,10.40,1
502,0.062500000,11.06,1
495,0.312500000,25.84,5
502,0.062500000,7.50,1
502,0.187500000,39.86,3
477,0.500000000,83.69,8
502,0.062500000,6.68,1
502,0.062500000,38.12,1
502,0.375000000,29.95,6
502,0.062500000,14.74,1
502,0.062500000,38.12,1
502,0.062500000,13.52,1
502,0.125000000,25.05,2
502,0.125000000,18.14,2
502,0.062500000,19.77,1
502,0.062500000,3.90,1
501,0.687500000,117.34,11
502,0.062500000,45.03,1
502,0.062500000,25.28,1
502,0.062500000,9.63,1
502,0.062500000,27.25,1
502,0.187500000,21.72,3
502,0.125000000,47.13,2
502,0.062500000,10.06,1
502,0.062500000,15.12,1
373,0.250000000,93.25,4
502,0.187500000,27.67,3
502,0.125000000,20.35,1
502,0.062500000,22.86,1
502,0.125000000,5.66,2
502,0.125000000,25.45,2
502,0.062500000,7.72,1
502,0.062500000,9.23,1
502,0.062500000,15.70,1
502,0.062500000,10.32,1
502,0.125000000,16.65,2
502,0.062500000,74.75,1
442,0.437500000,21.39,7
502,0.062500000,54.17,1
489,0.187500000,43.20,2
502,0.062500000,52.83,1
502,0.062500000,17.38,1
484,0.187500000,69.54,2
475,0.125000000,105.66,1
502,0.062500000,1.57,1
502,0.062500000,9.57,1
500,0.125000000,34.54,2
501,0.062500000,12.95,1
501,0.812500000,32.32,12
498,0.062500000,42.58,1
502,0.062500000,23.63,1
502,0.062500000,32.63,1
502,0.187500000,9.07,2
502,0.250000000,34.66,3
502,0.062500000,52.83,1
502,0.062500000,19.99,1
502,0.062500000,21.23,1
502,0.062500000,52.83,1
502,0.125000000,25.91,2
502,0.062500000,14.19,1
498,0.125000000,25.80,1
502,0.562500000,23.59,9
502,0.125000000,37.03,2
502,0.062500000,21.17,1
502,0.062500000,12.49,1
502,0.062500000,45.03,1
502,0.062500000,24.99,1
502,0.062500000,22.96,1
188,0.250000000,27.26,3
502,0.062500000,12.56,1
499,0.187500000,37.10,3
502,0.062500000,5.68,1
502,0.125000000,18.53,2
502,0.062500000,17.52,1
497,0.062500000,7.29,1
502,0.062500000,17.96,1
501,0.187500000,47.01,3
502,0.062500000,12.11,1
221,0.937500000,159.52,13
502,0.125000000,16.02,2
502,0.750000000,91.10,9
502,0.125000000,12.18,2
330,0.250000000,66.22,4
502,0.250000000,18.47,4
502,0.062500000,4.71,1
267,0.312500000,18.54,4
502,0.062500000,8.75,1
497,0.062500000,52.83,1
497,0.125000000,57.95,2
403,0.250000000,122.85,2
502,0.062500000,12.56,1
501,0.187500000,25.55,3
501,0.187500000,28.89,3
502,0.062500000,40.32,1
502,0.187500000,19.26,3
502,0.062500000,7.28,1
502,0.125000000,32.87,2
502,0.062500000,0.84,1
502,0.187500000,41.72,2
502,0.062500000,19.15,1
502,0.062500000,35.41,1
502,0.062500000,17.38,1
502,0.125000000,27.22,2
502,0.062500000,52.83,1
502,0.062500000,52.83,1
502,0.187500000,22.02,3
502,0.125000000,21.55,2
502,0.062500000,11.96,1
502,0.062500000,14.74,1
501,0.125000000,20.33,2
477,0.250000000,106.71,4
177,0.125000000,41.77,2
469,0.125000000,51.75,1
502,0.062500000,14.06,1
476,0.187500000,111.31,2
498,0.312500000,65.24,5
502,0.125000000,22.88,2
502,0.062500000,10.06,1
502,0.125000000,14.05,2
501,0.062500000,15.12,1
501,0.312500000,27.83,5
501,0.062500000,9.63,1
292,0.312500000,126.15,5
501,0.062500000,10.22,1
501,0.062500000,10.32,1
501,0.062500000,52.83,1
501,0.062500000,21.24,1
501,0.062500000,2.22,1
501,0.062500000,26.10,1
501,0.125000000,22.30,1
501,0.187500000,15.50,2
501,0.062500000,18.54,1
398,0.062500000,4.92,1
501,0.187500000,24.80,3
469,0.500000000,60.98,7
501,0.062500000,28.47,1
501,0.062500000,27.52,1
501,0.062500000,49.50,1
501,0.125000000,10.18,2
501,0.062500000,51.70,1
501,0.062500000,15.12,1
501,0.062500000,10.24,1
501,0.062500000,39.76,1
501,0.062500000,85.27,1
501,0.062500000,33.97,1
501,0.062500000,13.13,1
501,0.062500000,28.35,1
500,0.500000000,52.99,7
501,0.062500000,76.60,1
501,0.062500000,29.50,1
501,0.062500000,7.79,1
501,0.062500000,22.86,1
501,0.125000000,9.98,1
501,0.125000000,7.86,2
501,0.062500000,16.66,1
501,0.062500000,3.33,1
501,0.062500000,9.94,1
447,0.187500000,16.84,2
501,0.062500000,39.76,1
501,0.125000000,12.94,2
501,0.312500000,36.88,4
197,1.125000000,277.91,11
501,0.437500000,158.59,5
501,0.062500000,13.84,1
501,0.062500000,39.07,1
210,0.937500000,101.22,12
280,0.375000000,89.52,6
499,0.062500000,9.05,1
501,0.125000000,22.78,2
501,0.062500000,11.24,1
501,0.062500000,13.16,1
501,0.187500000,22.57,3
501,0.125000000,34.39,1
501,0.312500000,53.48,2
176,0.312500000,43.94,4
501,0.062500000,12.29,1
501,0.125000000,40.47,2
501,0.375000000,58.81,5
501,0.062500000,9.39,1
240,0.125000000,61.17,2
501,0.187500000,15.09,3
501,0.062500000,39.07,1
501,0.062500000,47.25,1
501,0.125000000,17.33,2
501,0.062500000,85.27,1
501,0.062500000,35.41,1
501,0.062500000,8.32,1
501,0.062500000,22.49,1
501,0.062500000,85.27,1
501,0.062500000,16.93,1
501,0.062500000,7.39,1
501,0.062500000,15.99,1
413,0.187500000,66.80,3
501,0.062500000,52.83,1
501,0.062500000,12.29,1
501,0.062500000,14.36,1
501,0.187500000,28.32,3
501,0.062500000,58.25,1
208,0.250000000,251.59,2
501,0.187500000,28.39,3
501,0.062500000,39.32,1
501,0.312500000,36.47,4
456,0.187500000,64.33,1
501,0.625000000,73.14,9
501,0.062500000,8.16,1
499,0.062500000,11.94,1
501,0.125000000,79.52,1
501,0.062500000,22.17,1
434,0.187500000,41.53,3
223,0.312500000,98.62,3
501,0.062500000,9.39,1
501,0.062500000,27.25,1
501,0.062500000,8.63,1
229,0.187500000,107.96,3
501,0.125000000,39.13,2
501,0.062500000,12.29,1
501,0.062500000,12.53,1
501,0.125000000,63.40,2
256,0.437500000,37.31,7
501,0.375000000,120.13,6
501,0.187500000,19.29,3
501,0.062500000,49.50,1
501,0.062500000,18.31,1
501,0.187500000,34.95,3
501,0.312500000,26.46,5
501,0.062500000,39.07,1
501,0.062500000,12.90,1
249,0.437500000,75.41,7
501,0.062500000,27.53,1
189,0.125000000,31.65,2
501,0.062500000,4.24,1
501,0.062500000,32.11,1
501,0.062500000,9.16,1
501,0.125000000,14.12,2
501,0.062500000,18.88,1
501,0.187500000,54.88,3
501,0.062500000,32.11,1
501,0.062500000,19.99,1
501,0.062500000,19.42,1
501,0.062500000,8.01,1
501,0.062500000,24.13,1
501,0.062500000,13.84,1
501,0.062500000,24.98,1
501,0.062500000,15.51,1
477,0.125000000,148.51,1
501,0.062500000,12.53,1
501,0.062500000,52.83,1
501,0.062500000,9.81,1
501,0.250000000,21.72,4
501,0.062500000,8.81,1
501,0.125000000,13.79,2
421,0.187500000,66.44,2
501,0.062500000,9.19,1
330,0.312500000,64.47,5
501,0.062500000,3.33,1
501,0.125000000,42.46,1
499,0.312500000,32.54,5
501,0.187500000,48.99,3
501,0.250000000,18.43,4
265,0.312500000,66.24,4
501,0.062500000,10.94,1
501,0.062500000,12.53,1
501,0.062500000,28.47,1
501,0.062500000,29.50,1
500,0.250000000,13.45,3
401,0.125000000,10.19,2
501,0.125000000,11.47,2
501,0.062500000,6.62,1
452,0.562500000,120.99,9
501,0.062500000,4.94,1
501,0.312500000,31.36,5
501,0.062500000,15.23,1
470,0.125000000,30.56,1
319,0.125000000,40.93,2
501,0.125000000,148.07,2
501,0.250000000,11.26,4
501,0.062500000,9.08,1
501,0.125000000,15.87,2
501,0.062500000,26.10,1
500,0.250000000,21.66,4
501,0.062500000,17.22,1
501,0.062500000,17.96,1
501,0.125000000,6.41,2
501,0.125000000,19.83,2
501,0.062500000,36.66,1
501,0.250000000,13.29,4
501,0.062500000,13.19,1
315,1.250000000,136.11,19
501,0.125000000,19.24,2
501,0.062500000,74.75,1
501,0.062500000,18.54,1
501,0.062500000,7.46,1
500,0.187500000,28.41,3
501,0.187500000,69.09,3
501,0.062500000,14.46,1
465,0.125000000,24.15,2
501,0.062500000,9.94,1
501,0.062500000,19.61,1
501,0.125000000,22.52,2
308,0.187500000,35.83,3
501,0.125000000,20.15,2
501,0.375000000,22.00,6
501,0.125000000,24.50,2
501,0.062500000,24.98,1
501,0.187500000,15.64,3
501,0.062500000,8.16,1
349,0.187500000,53.28,2
343,0.437500000,103.42,7
500,0.062500000,12.29,1
500,0.062500000,29.50,1
500,0.187500000,16.65,3
500,0.062500000,13.69,1
500,0.062500000,7.86,1
500,0.062500000,37.25,1
478,0.062500000,12.75,1
500,0.062500000,17.67,1
500,0.125000000,45.93,2
500,0.062500000,13.92,1
464,0.125000000,34.89,2
500,0.062500000,3.03,1
500,0.062500000,45.07,1
499,0.062500000,13.16,1
500,0.062500000,9.16,1
500,0.062500000,3.71,1
500,0.062500000,17.38,1
500,0.062500000,20.73,1
353,0.187500000,31.35,3
278,0.375000000,64.84,5
488,0.062500000,2.26,1
500,0.125000000,16.18,2
500,0.062500000,24.98,1
500,0.125000000,9.94,2
500,0.125000000,28.52,2
500,0.125000000,23.74,2
500,0.187500000,22.25,3
471,0.125000000,40.83,1
500,0.062500000,52.83,1
172,0.187500000,87.74,3
500,0.062500000,23.96,1
500,0.062500000,9.27,1
500,0.062500000,25.73,1
500,0.062500000,9.08,1
500,0.062500000,49.50,1
500,0.062500000,6.64,1
500,0.062500000,24.98,1
500,0.062500000,13.74,1
500,0.125000000,28.28,2
500,0.125000000,31.56,2
500,0.062500000,30.88,1
500,0.062500000,59.96,1
500,0.062500000,15.09,1
500,0.062500000,8.01,1
500,0.250000000,9.60,2
500,0.125000000,27.40,2
500,0.062500000,14.51,1
410,0.125000000,46.00,2
500,0.062500000,8.36,1
500,0.187500000,38.43,3
499,0.062500000,8.31,1
500,0.125000000,17.25,2
500,0.125000000,20.15,2
500,0.062500000,13.16,1
500,0.062500000,52.83,1
500,0.062500000,12.29,1
500,0.062500000,23.63,1
500,0.062500000,16.72,1
500,0.062500000,1.54,1
500,0.062500000,17.96,1
500,0.187500000,35.12,3
500,0.125000000,21.56,2
500,0.062500000,10.24,1
500,0.062500000,37.25,1
500,0.062500000,13.13,1
500,0.125000000,6.72,2
500,0.062500000,10.35,1
171,0.125000000,24.32,2
462,0.125000000,157.38,1
369,0.437500000,109.28,7
500,0.062500000,13.84,1
500,0.062500000,8.16,1
500,0.062500000,25.28,1
500,0.062500000,16.06,1
500,0.062500000,43.93,1
500,0.062500000,8.63,1
500,0.062500000,29.74,1
413,0.062500000,12.44,1
500,0.187500000,9.62,3
500,0.062500000,25.28,1
500,0.125000000,17.67,2
500,0.062500000,24.13,1
500,0.062500000,45.07,1
500,0.062500000,18.38,1
500,0.062500000,9.05,1
500,0.125000000,4.33,2
499,0.312500000,65.49,4
500,0.062500000,18.82,1
500,0.187500000,27.01,3
500,0.062500000,10.88,1
500,0.062500000,19.99,1
500,0.062500000,8.16,1
500,0.062500000,25.28,1
500,0.062500000,32.39,1
500,0.062500000,17.11,1
500,0.125000000,26.27,2
500,0.062500000,4.91,1
500,0.125000000,18.72,2
500,0.062500000,7.02,1
500,0.125000000,9.32,2
500,0.062500000,14.29,1
500,0.062500000,7.86,1
500,0.062500000,30.88,1
500,0.062500000,8.21,1
500,0.125000000,18.26,2
499,0.062500000,24.13,1
500,0.062500000,30.88,1
282,0.187500000,114.89,2
500,0.062500000,17.13,1
500,0.062500000,52.83,1
500,0.062500000,59.95,1
500,0.125000000,22.51,2
500,0.125000000,12.51,2
469,0.125000000,105.66,1
478,0.625000000,185.34,8
500,0.312500000,64.12,5
500,0.062500000,4.25,1
500,0.062500000,15.54,1
500,0.062500000,45.07,1
452,0.125000000,100.01,1
500,0.062500000,29.50,1
500,0.062500000,11.19,1
500,0.062500000,45.07,1
500,0.062500000,36.66,1
500,0.125000000,17.33,2
500,0.062500000,6.33,1
500,0.062500000,7.79,1
467,0.125000000,258.77,1
500,0.062500000,26.86,1
500,0.062500000,10.35,1
500,0.062500000,52.83,1
500,0.562500000,40.77,9
500,0.062500000,10.66,1
500,0.062500000,42.74,1
500,0.062500000,35.17,1
500,0.187500000,14.39,2
498,0.062500000,9.63,1
206,0.312500000,43.35,5
500,0.062500000,12.90,1
500,0.062500000,137.44,1
451,0.250000000,73.31,4
500,0.187500000,23.82,3
500,0.062500000,13.38,1
500,0.062500000,22.94,1
500,0.062500000,5.59,1
500,0.125000000,5.10,2
500,0.062500000,17.42,1
500,0.062500000,39.76,1
500,0.062500000,13.92,1
500,0.062500000,15.12,1
352,0.187500000,43.67,3
500,0.062500000,32.11,1
499,0.125000000,25.38,2
500,0.062500000,10.35,1
500,0.062500000,22.49,1
454,0.187500000,45.23,3
500,0.062500000,22.17,1
500,0.062500000,18.38,1
500,0.062500000,34.95,1
500,0.062500000,21.99,1
500,0.125000000,7.10,2
495,0.250000000,92.32,2
500,0.125000000,25.04,2
499,0.375000000,37.66,6
339,0.125000000,48.48,2
500,0.125000000,8.72,2
500,0.062500000,13.84,1
499,1.000000000,35.48,12
500,0.062500000,57.00,1
359,0.187500000,10.01,2
500,0.187500000,43.34,3
394,0.062500000,28.58,1
500,0.062500000,10.17,1
500,0.187500000,54.00,3
500,0.062500000,9.70,1
499,0.062500000,14.99,1
500,0.062500000,17.75,1
500,0.062500000,36.66,1
500,0.125000000,29.35,2
499,0.187500000,23.02,3
500,0.062500000,10.66,1
500,0.125000000,158.40,2
500,0.125000000,19.53,2
493,0.500000000,11.74,8
500,0.125000000,15.81,2
500,0.062500000,22.84,1
500,0.250000000,60.86,3
500,0.062500000,6.04,1
500,0.062500000,16.32,1
500,0.062500000,161.14,1
500,0.187500000,19.79,3
354,0.687500000,83.55,11
500,0.062500000,13.38,1
499,0.312500000,17.20,5
500,0.062500000,57.00,1
499,0.062500000,26.26,1
499,0.062500000,9.87,1
499,0.062500000,13.16,1
499,0.062500000,21.22,1
499,0.062500000,12.29,1
499,0.062500000,17.75,1
499,0.062500000,30.88,1
499,0.062500000,8.88,1
169,0.437500000,99.41,5
499,0.062500000,9.19,1
499,0.187500000,20.19,3
499,0.125000000,7.58,1
499,0.062500000,17.75,1
499,0.187500000,32.14,3
499,0.062500000,30.88,1
499,0.125000000,16.09,2
499,0.062500000,20.73,1
499,0.062500000,9.16,1
499,0.062500000,13.84,1
499,0.062500000,49.50,1
499,0.125000000,7.27,2
499,0.062500000,52.83,1
188,0.187500000,39.65,3
499,0.062500000,29.50,1
499,0.125000000,19.07,2
499,0.250000000,44.63,4
499,0.125000000,116.15,1
497,0.062500000,26.65,1
499,0.062500000,6.71,1
499,0.062500000,9.54,1
499,0.187500000,22.94,3
499,0.062500000,17.56,1
499,0.375000000,42.38,6
499,0.062500000,8.42,1
499,0.062500000,14.67,1
499,0.062500000,24.55,1
499,0.125000000,47.67,2
499,0.187500000,19.26,3
499,0.062500000,46.14,1
499,0.062500000,25.28,1
499,0.062500000,19.51,1
499,0.062500000,5.65,1
499,0.062500000,27.25,1
499,0.062500000,12.90,1
499,0.062500000,19.46,1
481,0.125000000,111.26,1
499,0.062500000,141.88,1
499,0.062500000,11.69,1
377,0.562500000,104.65,9
240,0.187500000,35.85,3
499,0.187500000,63.25,3
499,0.062500000,12.04,1
470,0.125000000,99.00,1
499,0.062500000,63.66,1
428,0.125000000,47.81,1
499,0.062500000,14.55,1
499,0.125000000,27.71,2
499,0.062500000,30.88,1
499,0.125000000,20.05,2
499,0.062500000,8.01,1
499,0.125000000,27.13,2
499,0.375000000,18.69,5
494,0.187500000,31.77,2
499,0.062500000,17.96,1
499,0.062500000,13.06,1
497,0.125000000,29.75,1
499,0.062500000,29.99,1
499,0.062500000,9.39,1
499,0.062500000,12.29,1
499,0.062500000,39.75,1
499,0.062500000,18.45,1
499,0.312500000,19.72,5
499,0.062500000,36.60,1
499,0.062500000,16.16,1
499,0.062500000,9.16,1
499,0.062500000,32.78,1
499,0.062500000,14.38,1
499,0.062500000,13.13,1
499,0.062500000,9.81,1
431,0.375000000,71.74,6
499,0.062500000,39.07,1
499,0.062500000,32.11,1
499,0.062500000,39.97,1
499,0.062500000,7.79,1
499,0.125000000,17.86,2
499,0.125000000,39.04,2
499,0.062500000,13.76,1
499,0.062500000,17.48,1
499,0.125000000,10.98,2
499,0.125000000,38.71,2
499,0.062500000,38.12,1
483,0.125000000,43.67,2
499,0.062500000,17.48,1
499,0.062500000,35.18,1
476,0.125000000,32.95,1
278,0.250000000,46.94,2
499,0.062500000,9.16,1
499,0.125000000,9.88,1
499,0.062500000,7.79,1
499,0.125000000,26.17,2
499,0.062500000,-1.67,1
499,0.187500000,22.20,2
499,0.062500000,15.64,1
499,0.125000000,44.48,2
499,0.062500000,52.83,1
499,0.062500000,32.44,1
499,0.062500000,59.00,1
499,0.125000000,12.03,2
499,0.062500000,10.32,1
499,0.062500000,17.75,1
252,0.437500000,53.79,6
499,0.062500000,25.28,1
499,0.062500000,16.16,1
345,0.812500000,205.77,10
499,0.125000000,18.97,2
499,0.062500000,52.83,1
499,0.125000000,20.28,2
499,0.062500000,57.25,1
499,0.062500000,39.07,1
499,0.062500000,24.75,1
499,0.125000000,24.50,2
499,0.125000000,15.09,2
499,0.062500000,23.57,1
499,0.062500000,12.75,1
499,0.187500000,83.31,3
499,0.062500000,30.88,1
499,0.062500000,11.90,1
499,0.125000000,105.72,2
499,0.062500000,52.83,1
499,0.125000000,12.99,2
499,0.062500000,25.28,1
499,0.062500000,17.48,1
499,0.062500000,4.91,1
499,0.062500000,38.12,1
191,0.437500000,54.27,7
499,0.062500000,11.20,1
499,0.062500000,23.32,1
499,0.062500000,7.25,1
499,0.062500000,6.62,1
499,0.062500000,4.70,1
477,0.125000000,105.66,1
499,0.062500000,16.19,1
499,0.062500000,62.93,1
477,0.125000000,69.90,1
499,0.062500000,2.66,1
499,0.062500000,8.21,1
499,0.125000000,14.23,2
499,0.062500000,8.36,1
498,0.187500000,39.24,3
499,0.312500000,29.50,5
499,0.062500000,14.19,1
499,0.062500000,12.75,1
499,0.062500000,7.11,1
444,0.375000000,71.15,6
499,0.062500000,11.83,1
499,0.125000000,49.94,2
499,0.125000000,28.20,2
499,0.062500000,19.77,1
466,1.562500000,178.64,24
499,0.062500000,15.37,1
499,0.125000000,14.33,2
231,1.625000000,196.79,26
499,0.062500000,12.58,1
499,0.062500000,4.71,1
499,0.125000000,19.80,2
499,0.062500000,8.31,1
499,0.062500000,37.25,1
499,0.062500000,13.19,1
499,0.062500000,30.50,1
499,0.187500000,55.68,3
496,0.312500000,37.43,5
499,0.062500000,9.39,1
499,0.125000000,27.92,2
499,0.187500000,19.31,2
499,0.062500000,25.97,1
499,0.125000000,18.58,2
468,0.250000000,63.03,3
499,0.062500000,37.25,1
499,0.125000000,18.00,2
499,0.250000000,18.41,4
499,0.062500000,9.39,1
499,0.125000000,18.65,2
499,0.062500000,8.23,1
499,0.125000000,20.59,2
499,0.062500000,15.23,1
499,0.062500000,21.29,1
499,0.375000000,50.75,5
499,0.062500000,7.04,1
499,0.125000000,24.19,2
499,0.062500000,28.35,1
499,0.125000000,64.01,2
499,0.062500000,16.72,1
499,0.062500000,25.28,1
499,0.125000000,24.29,2
498,0.062500000,17.13,1
436,0.187500000,53.25,1
499,0.062500000,2.98,1
499,0.062500000,30.88,1
499,0.062500000,9.99,1
499,0.062500000,26.47,1
499,0.062500000,12.29,1
499,0.187500000,34.52,3
499,0.062500000,17.96,1
499,0.187500000,26.52,3
459,0.312500000,71.93,4
499,0.062500000,4.90,1
499,0.062500000,6.20,1
499,0.062500000,12.29,1
499,0.375000000,105.26,6
499,0.062500000,29.50,1
463,0.500000000,76.17,8
499,0.062500000,9.16,1
499,0.062500000,11.93,1
468,0.250000000,31.88,3
499,0.312500000,24.41,5
499,0.125000000,23.76,2
499,0.062500000,14.62,1
499,0.062500000,26.11,1
499,0.062500000,28.17,1
499,0.187500000,24.88,3
499,0.187500000,31.39,3
499,0.062500000,24.55,1
449,0.125000000,29.17,1
499,0.062500000,39.76,1
499,0.062500000,24.98,1
499,0.062500000,23.32,1
499,0.125000000,19.06,2
499,0.062500000,12.53,1
499,0.375000000,15.34,5
499,0.312500000,55.64,5
499,0.062500000,6.73,1
498,0.125000000,84.10,1
203,0.250000000,77.85,4
499,0.125000000,16.27,2
499,0.062500000,37.38,1
499,0.187500000,37.72,3
435,0.375000000,53.12,6
499,0.125000000,39.13,2
499,0.062500000,13.16,1
499,0.312500000,126.82,5
499,0.187500000,17.95,3
337,0.562500000,57.64,8
496,0.062500000,66.29,1
495,0.125000000,19.21,2
499,0.125000000,12.55,2
195,0.500000000,95.94,6
499,0.125000000,31.12,2
499,0.125000000,21.15,2
499,0.062500000,15.12,1
499,0.062500000,14.16,1
499,0.125000000,42.90,2
499,0.062500000,21.28,1
499,0.062500000,19.06,1
499,0.062500000,59.17,1
499,0.062500000,28.09,1
499,0.125000000,13.73,2
172,0.250000000,38.22,4
499,0.062500000,8.49,1
499,0.062500000,19.34,1
499,0.062500000,9.19,1
499,0.062500000,16.69,1
499,0.125000000,16.55,2
499,0.187500000,6.71,2
499,0.312500000,50.73,5
499,0.062500000,12.37,1
498,0.062500000,16.72,1
499,0.312500000,58.11,4
499,0.187500000,27.80,3
498,0.312500000,21.97,5
441,0.875000000,113.76,12
498,0.062500000,24.83,1
498,0.250000000,21.79,4
498,0.062500000,17.37,1
498,0.062500000,10.92,1
498,0.062500000,15.23,1
498,0.062500000,17.55,1
498,0.062500000,12.36,1
498,0.062500000,20.39,1
298,0.375000000,120.16,4
498,0.062500000,132.50,1
498,0.062500000,24.13,1
498,0.062500000,9.06,1
498,0.062500000,20.68,1
498,0.062500000,19.99,1
289,0.125000000,31.51,2
498,0.062500000,9.64,1
498,0.062500000,26.26,1
498,0.125000000,5.96,2
498,0.062500000,12.90,1
498,0.062500000,25.04,1
498,0.312500000,52.54,5
498,0.062500000,24.98,1
490,0.500000000,40.45,7
498,0.062500000,23.37,1
498,0.187500000,22.40,3
498,0.250000000,42.01,3
498,0.062500000,30.88,1
498,0.062500000,55.56,1
498,0.062500000,14.10,1
498,0.062500000,48.84,1
498,0.125000000,96.29,2
498,0.062500000,38.12,1
498,0.125000000,24.85,2
498,0.062500000,17.17,1
498,0.062500000,15.64,1
498,0.062500000,6.24,1
498,0.062500000,23.76,1
498,0.062500000,11.86,1
498,0.187500000,4.49,3
498,0.062500000,15.12,1
498,0.062500000,10.62,1
498,0.125000000,81.10,1
498,0.062500000,17.34,1
498,0.125000000,47.38,2
490,0.312500000,121.91,4
498,0.062500000,19.99,1
498,0.375000000,36.34,6
498,0.062500000,8.63,1
498,0.062500000,6.73,1
498,0.125000000,14.66,1
498,0.062500000,15.77,1
498,0.562500000,19.77,9
498,0.062500000,10.88,1
498,0.062500000,11.06,1
498,0.312500000,91.07,5
498,0.062500000,62.65,1
498,0.062500000,23.32,1
498,0.062500000,32.39,1
498,0.125000000,3.08,1
498,0.187500000,43.20,3
498,0.125000000,8.48,2
498,0.062500000,5.81,1
498,0.125000000,20.45,2
498,0.125000000,6.21,2
498,0.125000000,20.91,2
498,0.062500000,12.32,1
498,0.125000000,21.22,2
498,0.062500000,15.33,1
